Instance_ID,Location,Text
1409,Sydney,"that,captain,club,i,support,amp,love,sinc,i,kid,would,like,support,amp,agre,wit"
1410,Melbourne,"how,tast,do,serv,recommend,accompani,wine"
1411,Perth,"heavi,heavi,heavi"
1412,Melbourne,""
1413,Brisbane,"absolut,krystalfox,escort,singapor,sydney,hongkong,kualalumpur,sexi,windblown,luxuri,lifestyl"
1414,Melbourne,"ringthebel,libertybel,touristinpensylvania"
1415,Sydney,""
1416,Brisbane,"us,cinema,loganholm,old"
1417,Perth,"soda,realli,taken,like,hang,studio,ever,sinc,i,move,room"
1418,Melbourne,"hell,jade,blow,away"
1419,Sydney,""
1420,Sydney,""
1421,Brisbane,"non,issu,epic,payback,royalti,steam,develop"
1422,Sydney,"come,tiger,madg"
1423,Melbourne,"i,norman,ruth,reserv,springval,victoria"
1424,Melbourne,"pick,read,huckleberri,finn,life,get,adult,rip,mrs,nichol"
1425,Perth,"yo"
1426,Sydney,"strang,despit,everyth,happen,i,dont,react,unnecessarili,feel,calm,that"
1427,Sydney,"k,never,seen,coach"
1428,Perth,"park,recreat"
1429,Melbourne,"guebuza,world,amaz,good,come,home,i,felt,realli,proud,rambo,parent,today"
1430,Sydney,"tembo,bore,idiot"
1431,Sydney,"pleas,pleas"
1432,Brisbane,"if,think,ole,scotti,tell,everyth,need,know,budget,1,minut"
1433,Brisbane,"all,million,girl,play,sport,across,countri,teach,great,thing,life,skill"
1434,Sydney,"71,left,i,went,demo,608,london,us,soviet,68,lip,ipa,nasti,shock,come"
1435,Melbourne,"oh,i,know,i,go,order,5,trade,card,binder,two,vita,case"
1436,Perth,"domus,kaburga,lipari,beni,side,south,ahvald,kudu,size,listen,ckaryorum,latifesib"
1437,Melbourne,"bikedisast,view,monday,balloon,tv,brunswick,victoria"
1438,Sydney,"bill,absolut,correct,claim,new,rapid,charg,around,8,10,min,80,smaller"
1439,Melbourne,"no,i,i,call,bs"
1440,Sydney,"os,cara,tao,desperado,ja,sand,lava,de,academia,kkk"
1441,Melbourne,"need,one,hit,get,us,15,guy,close,line,go,macca,bad"
1442,Sydney,"i,sure,manag,understand"
1443,Sydney,"im,fuck,done,tri,anyth,anymor,done"
1444,Perth,"can,make,contribut,pleas,let,know,i,often,ask,question,never,get,repli"
1445,Sydney,"a,dream,strong,desir,achiev,near,belief,creator,come,true,it,move,res"
1446,Perth,"g00ldbvbe,lol,finish,work,scroll"
1447,Melbourne,"and,i,know,get,back,polici,have"
1448,Sydney,"happi,birthday"
1449,Perth,"met,that"
1450,Melbourne,""
1451,Perth,"this,one,realli,get,go"
1452,Melbourne,"wwf,mark,voodoo,mass,masai"
1453,Brisbane,"ashley,11,control,via,brainwash"
1454,Sydney,""
1455,Perth,"janssen,you,come,see,pari,decemb,that,excit"
1456,Melbourne,"eve,amus,junki,thank"
1457,Melbourne,"think,spur,unit,chelsea,come,trophi,way,owner,celebr"
1458,Brisbane,"lockyer,immort,amp,hero,slater,best,fb,ever,thurston,best,half,ever,smith,greatest"
1459,Sydney,"alway,check,closet,mmmm"
1460,Brisbane,"for,us,procrastin,happi,monday,motivationmonday,justdoit,chooseyourstori,youdecid"
1461,Melbourne,"dispos,shit,round,1"
1462,Brisbane,"notredamefir,aw,news"
1463,Sydney,""
1464,Brisbane,"hahahahaha,union,man,among,bark"
1465,Perth,"im,treefrogg,id,say,immobil,limb,dont,appli,tourniquet,tri,keep"
1466,Perth,"until,sent,high,res,imag"
1467,Perth,"lessssssssssleyyuyuu,gooopoko,bitch"
1468,Brisbane,"yep,never,seen,hysteria,like,conserv,definit,fit,run,countri"
1469,Brisbane,"i,find,irrelev,strang,comfort,new,zealand"
1470,Sydney,"glorious"
1471,Perth,"monday,happen,coffe,help,coffe,gatepost,perthcaf,cheersbigear,butfirstcoffe"
1472,Brisbane,"twin,lou"
1473,Sydney,"if,could,appeal,could,cost"
1474,Sydney,"excus,mate,that,good,goal"
1475,Brisbane,""
1476,Brisbane,"love,trent,thank,girl,dragon"
1477,Melbourne,"they,beholden,sharehold,general,public"
1478,Perth,"collaps,dc"
1479,Brisbane,"day,928,rainfal,today,no,sign,decemb,quarter,fix,train,report,they,are,not"
1480,Sydney,"surpris,even,abl,see,consid,blind,drunk,sahara"
1481,Melbourne,""
1482,Sydney,"his,butcher,pronunci,lam,particular,actual,made,winc"
1483,Sydney,"co2,drive,temperatur,it,never,never,hyster,strike,student,teacher,never"
1484,Brisbane,"enjoy,love,you,deserv"
1485,Brisbane,"anoth,resid,also,told,yesterday,got,discharg,would,want,hear,year,time"
1486,Brisbane,"lewi,i,femal,politician,feroci,alway,vote,labor,anyway,woul"
1487,Melbourne,"yeah,leav,alon"
1488,Sydney,"i,look,forward,cool,wear,sunglass,indoor,night"
1489,Perth,"both,team,convert,next,chanc,4,4,nail-bit,stuff,uv5,nation,championship"
1490,Perth,"candic,deserv,better,wrestlemania,35"
1491,Melbourne,"veri,nice,doe,use,type,2,plug"
1492,Brisbane,"el,que,sued,sued,el,que,critic"
1493,Melbourne,"rey,wore,finest,mohawk,get,squash,love"
1494,Melbourne,"aussi,morgan,yaeger,go,finalfour,aussiehoop,nuaaw"
1495,Perth,"we,abl,engag,meaning,career,technolog,it,young,peopl,game"
1496,Melbourne,"street,art,citi,soloinaustraliawithbp,beau,lostintransl,melbourn,australia,solotrip,enjoy"
1497,Perth,"up,still,dont,know,the,bash,bless,piti,alan"
1498,Brisbane,"i,love,contrast,imag,captur,rain,sun,shower,bull,cow,print,wall,art,k"
1499,Brisbane,"what"
1500,Brisbane,"charm,rare,madsenogschubel,madsen,actonschubel,armchair,design,1952,midcenturychair,featurechair"
1501,Melbourne,"spot,trustthem"
1502,Melbourne,"the,user,driver,even,get,notifi,it,user,compani,loos,mo"
1503,Melbourne,"be,loyal,behind,back"
1504,Brisbane,"tay,kumar,visit,ti,spam,miki,data,pil,bun,tape,inner,agkalamar,day,tiendaan,sabah,get,dumagasak,p"
1505,Perth,""
1506,Brisbane,"gold,coast,ahead,10,second,go,aflsunsblu"
1507,Sydney,"look,forward,attend,time"
1508,Sydney,"someth,lose,get"
1509,Sydney,"thank"
1510,Brisbane,"it"
1511,Brisbane,"hope,today,decis,time,mel"
1512,Melbourne,"gonna,sound,weird,like,mini,swear,aha"
1513,Perth,"penatnya"
1514,Perth,"birdi,putt,turn,current,ladi,leader,helen,pasco,vic,sensat,approach,shot"
1515,Perth,""
1516,Perth,"for,god,sake,shoe,sever,na,cl,mean,gas,jah,jah,dari,dull"
1517,Brisbane,""
1518,Perth,"wolf,laze,bed,4,hrs,afternoon,without,give,fuck,p"
1519,Melbourne,"frog"
1520,Brisbane,"yeah,cach,footag,phone,alway,somewhat,sketchi"
1521,Brisbane,"check,book,goodread,the,liar,gospel"
1522,Sydney,"thank,mr,787,great,flight,best,now,canberra,sydney,kingsford,smith,intern"
1523,Sydney,"two,legend,right"
1524,Brisbane,"gold,fish,much,malign"
1525,Brisbane,""
1526,Melbourne,"that,women"
1527,Melbourne,"member,aha,aha"
1528,Brisbane,"nah,order,time"
1529,Melbourne,"i,one,1,sweati,scotsman"
1530,Perth,"rose,red,i,eat,pea,this"
1531,Brisbane,"his,good,boy"
1532,Brisbane,"it,first,quarter,dwayn,moron"
1533,Perth,"all,good,bud,be,well"
1534,Brisbane,"lo,mio,simpl,verd,lo,suyo,marlboro,rodo"
1535,Brisbane,"okay,soy,un,also"
1536,Melbourne,"come,tigggggertrain,smash,fake"
1537,Perth,"the,premis,rubbish,it,alp,lose,it,either"
1538,Sydney,"amanda,keller,look,amaz,amaz"
1539,Melbourne,"sarah,their,energi,threw,energi,whack,second"
1540,Perth,"first,time,jog,rain,bad,eh"
1541,Brisbane,"morrison,liar"
1542,Sydney,"if,like,clueless,econom,precast,break,budget,realli,well,without,make"
1543,Perth,"tete,seat,ka,palau,bias,ditunggu,tringa"
1544,Perth,"wall,na,sumo,ang,social,media,site,sa,black,trend,1,worldwid,wooooooo,killthislovewithblackpink"
1545,Perth,"nice,see,much,support"
1546,Sydney,"off,newzealand,birthday,easter,sydney,kingsford,smith,intern,departur"
1547,Sydney,"what,use,sourc,info,coffe,shop"
1548,Brisbane,"fare,cover,45,50,oper,cost,auckland,wellington,respect,so,multipl,2"
1549,Brisbane,"coffe,pool,the,best,way,start,day,chrissi,hotelgregori,star,warner"
1550,Perth,"fuck,common,cold"
1551,Melbourne,""
1552,Perth,"sama,la,kit,nasir,back,laki,anal,abu,dah,train,baeeeek,puni"
1553,Perth,"here,song,carbon,monoxid,filth,of,drama"
1554,Melbourne,"afl,club,conven,marvel,stadium,today,start,sign,trade,period,not,much,news,west,coast,adam,sel"
1555,Perth,"offenc,calum,hood,actual,suck"
1556,Sydney,"i,serious,wish,employ,would,post,actual,salari,salari,band,like,public,servic"
1557,Brisbane,"fruiti,tannic,nice,tart,yum,drink,valley,flora,2017"
1558,Perth,"sure,mongrel,australian"
1559,Melbourne,"aunti,gill,like,sing,folk,stella"
1560,Melbourne,"so,realli,sleazi,prostitut,whatev,mean,fair,game,anyon"
1561,Brisbane,"row,ps,5555"
1562,Brisbane,"schole,reaction,one,favourit"
1563,Sydney,"the,boy,got,much,hate,dislik,nomin,2017,make,chuckl,bit"
1564,Brisbane,""
1565,Melbourne,"im,glad,im,one,think,fuck,great,game,glad,see,media,big,name,pl"
1566,Brisbane,""
1567,Melbourne,"ellegriga,adamelliott,oscar,harviekrumpet"
1568,Perth,"brett"
1569,Brisbane,"march,31,transcend,day,visibl,a,day,celebr,tran,peopl,rais,awar,discrimin"
1570,Brisbane,"what,surpris,balanc,budget,back,poor,would,guess,budget,2019,auspex"
1571,Melbourne,"next,time,accept,my,request,join,live,im,comedian"
1572,Melbourne,"youth,eye,tho"
1573,Sydney,"no,way,he,sound,asleep,out,like,light,pm"
1574,Sydney,"say"
1575,Sydney,"i,feel,shitpost"
1576,Sydney,"unfortun,sight,seen,often"
1577,Brisbane,"walkforaut,difficult,meet,10,000,step,day,today,day,6,day,go,time"
1578,Sydney,"social,prix,mutual,feel,free,add,bt,starsapphir,1810,twitch,sstarsapphir,discord,s"
1579,Perth,"i,take,mine,pill,form"
1580,Brisbane,"h,maggi,some,footbal,time,look,like,dark,day,it,concern,i,genuin"
1581,Brisbane,"isaac,maangathuli"
1582,Perth,"and,ive,gotta,say,como,made,look,pretti,weak,i,still,dont,know,sent"
1583,Melbourne,"anyway,mcintosh,left,foot,snap,go,right,alongsid,townsend,17,grand,final,randal,holli,openin"
1584,Brisbane,"wwf,sure"
1585,Melbourne,"befriend,soya,yung,tang,hand,make,say,japan,pakiramdam,mo,silk,indian,ka"
1586,Brisbane,"the,dream"
1587,Perth,"raj,we,dont,away,guernsey,anymor,we,wear,blue,kit,unless,clash,home,team,jumper"
1588,Brisbane,"the,girl,look,sad,probabl,wish,real,women"
1589,Brisbane,""
1590,Perth,"yes,tomorrow,play,overwatch"
1591,Sydney,""
1592,Sydney,"you,cant,separ,two,bowen,would,treasur,shorten,govern,frighten,thought"
1593,Perth,"exact,peopl,realis,guy,busi,chariti,servic,but,actual"
1594,Brisbane,"yes,do"
1595,Perth,"bradshaw,look,cook,might,head,back,peel,aflfreosaint,foreverfreo"
1596,Perth,"karl,what,fat,bastard,iq,he,kick,he,bare,human"
1597,Sydney,"they,encourag,market,plunder,societi"
1598,Sydney,"whi,need,right,call,group,melbourn,leav,law,enforc,panda"
1599,Brisbane,""
1600,Perth,"essendon,play,bad,round,hawthorn,blew,5,goal,lead,free,hold,beer"
1601,Perth,"kid,u,follow,i,hurt"
1602,Melbourne,"got,profession,landscap,design,tip,garden,inspir,melbourn,intern,flower,ga"
1603,Sydney,"milano,happi,birthday,sweetheart"
1604,Melbourne,"this,make,hella,emot"
1605,Perth,"whi,pull,extract,energi,put,back,win,win,auspex"
1606,Brisbane,"better,than,readi,new,servic,fee,announc,sale,easter,sale"
1607,Sydney,"such,mix,pictur,victoria,great,polici,initi,incarcer,rate,skyro"
1608,Melbourne,"3,14"
1609,Sydney,"wyman,no,i,l,love,good,analog"
1610,Brisbane,""
1611,Melbourne,""
1612,Brisbane,""
1613,Perth,"that,one,bit"
1614,Sydney,"appl,crumbl,pancak,pancak,appl,crumbl,pancakesontherock,applecrumbl,sweet,breakfast"
1615,Melbourne,"grant,atkin,biggest,crowd,ref,game"
1616,Brisbane,"duuuuuud"
1617,Sydney,"sarah,jane,parkinson,sick,vile,human"
1618,Perth,"just,like,basebal,game,hot,dog,meat,pie,tomato,sauc,go,hand,hand,game,footi,australia"
1619,Perth,"today,pour,one,temper,control,his,control,got,eaten,third,parti,adapt,my,feel,go"
1620,Melbourne,"show"
1621,Brisbane,"ababa,ta,bir,sonraki,seiz,kadar,mylar,sahara,bir,levi,tristram,shandi,sendromuna,den,ilk,like,olabilir,mini"
1622,Sydney,"sound,love,mani,happi,return,mrs,pebbl"
1623,Melbourne,"harmer,alway,hide,seek,i,grow"
1624,Melbourne,"do,u,show,comedi,festiv,pardon,ignor,well,lazi,i,tire,goo"
1625,Perth,"sold,take,dinner"
1626,Melbourne,"i,sure,know,better,mean"
1627,Brisbane,"pinch,i,rad,time,junk,bar,tonight,thank,dirthandband,along,ride"
1628,Perth,"histori,direct,associ,intern,externalis,symptom,high,level,bulli"
1629,Perth,"im,surpris,poster,yes,rog,back,realli,shade,naval,he,basic,made,clay"
1630,Sydney,"jajajajaja,hijueputa,jajajajajajaja,chino,mk"
1631,Brisbane,"tenni,well,done,ash,next,stop,wimbledon"
1632,Sydney,"flat,contract,termin,love,win,hate,ignor,lgbtqi"
1633,Melbourne,"inherit,tax,abolish,australia,almost,40,year,ago,this,labor,parti,regress"
1634,Melbourne,"impress,ach,train"
1635,Melbourne,""
1636,Brisbane,"sparkl,jumbo,sparkl,confetti,balloon,alway,make,statement,sparkleballoonsbrisban,sparklebrisban"
1637,Sydney,"path,and,tell,fighter,deal,client"
1638,Sydney,"they,littl,bit,wild,proud,precious"
1639,Melbourne,"dusti,ever,patron,saint,criticalrol"
1640,Perth,"see,ya,soon,gonna,miss,place,perth,airport,smoke,area"
1641,Brisbane,"just,take,pick,everi,dickhead,win,prize"
1642,Brisbane,""
1643,Sydney,"it,sure,when,europ,xxx"
1644,Sydney,"jaim,see,bran"
1645,Melbourne,"whi,level,differ,compar,news,intern,phone,hack,scandal,the,tu"
1646,Melbourne,"gow"
1647,Sydney,"watch"
1648,Brisbane,"union,mana,sahara"
1649,Brisbane,"it,sound,like,need,pay,rise,pay,work,get,one"
1650,Sydney,"agre,would,live,buy,beer,nick"
1651,Melbourne,"play,arena,mode,fortun,patch,8,20,melbourn,victoria,australia"
1652,Sydney,"what,atroci,blight,game,along,game,becom,im"
1653,Melbourne,"look,less,like,game,get,ce,sinc,nit,even,radar"
1654,Brisbane,"it,quit,simpl,bbc,escort,brisban,squirt,femidom,rundown,landscap"
1655,Brisbane,"im,sit,outsid,sun,lunch,break,group,asian,peopl,behind,one"
1656,Brisbane,"wolv,time,comprehens,better,unit,consid,prick,arsenal,rock,molyneux"
1657,Sydney,"west,side,stori,east,side,bridg,sharksvsjet,operaharbour,music,westsidestori,america"
1658,Perth,"i,incorpor,say,print,tall,rock,stori,take,place,it,interest,say,l"
1659,Melbourne,""
1660,Perth,"mend,kit,netflixan,malam,minogu,ini"
1661,Sydney,"ourjungl"
1662,Sydney,"hee,oh,find,realiti,shag,it"
1663,Melbourne,"still,even,swap,pick,1,5,massiv,loss,i,cant,see,carlton,get,sp"
1664,Brisbane,"lost,shih,tzu,dog,narangba,old,narangba,valley,north,brisban,findpandi"
1665,Melbourne,"throwback,pic,laundri"
1666,Sydney,"just,learn,use,hairdryer,iron"
1667,Melbourne,"thank,x"
1668,Brisbane,"mind,blown,rugbi,vs,women,game,today,blow,way,attack,stat,rugbycolog"
1669,Perth,"joyc,or,join,nation,parti"
1670,Brisbane,"gas,neudorf,congratul"
1671,Perth,"accord,hockey,leader,such,endem,bastardi,morrison,govt,prefix"
1672,Perth,"hey,judi,name,let,see,list,all,live,elector,rememb,mp,wa"
1673,Melbourne,"the,child,actor,superdelux,ashworth,ashokkumar,rasukutti,deserv,special,prais,writer,w"
1674,Melbourne,""
1675,Brisbane,"sez,it,seem,strang,thing,folk,get,fire,i,realli,get,person,but,opinion"
1676,Melbourne,"as,non,teacher,librarian,one,pet,reev,teacher,set,research,task,without,tri,research,th"
1677,Sydney,"i,approv,messag,teampineappl"
1678,Sydney,"how,freak,daughter,run,km,trail,relax,couch,allow,leg,muscl,b"
1679,Perth,"what,great,idea,well,done"
1680,Perth,"hey,brother,i,play,music,time,could,sing,better,two,ann,mari,i,would,lol,keep,gre"
1681,Sydney,"the,best,presid,pedro,sanchez,ibama,vote,psoe,vote,pedro,sanchez,vote,pedro,sanchez,vote,psoe"
1682,Brisbane,"no,worri,thank"
1683,Brisbane,"what,record"
1684,Sydney,"simpl,sued,cosenza,de,nuevo"
1685,Perth,""
1686,Brisbane,"booker,need,find,help,by,i,mean,need,go,anoth,team,18,team,point,qpr"
1687,Brisbane,""
1688,Melbourne,"woke,even,tire,i,went,sleep"
1689,Sydney,"youcantaskthat,auspex,afc,199,survivor,break,abc,730,9newsat6,9newswieaircak,tip,aluminium,fix,l"
1690,Melbourne,"labor,keep,give,away,40,billion,rank,credit,big,end,town,wh"
1691,Sydney,""
1692,Sydney,"had,amaz,time,sheeosummitau,today,what,amaz,group,women,chang,model,fundwomen"
1693,Brisbane,"how,charm,love,children,suffer,one,parent,new,partner,slam"
1694,Sydney,"men,problem"
1695,Perth,"has,wed,announc,yet,ani,rumour,sm,yet,just,ask"
1696,Melbourne,"wrote,littl,reflect,junior,footi,luci,sad,boy,injur,knee,last,pre,game,train"
1697,Sydney,"the,lord,jesus,christ,suffer,long,hard,he,remain,patient,long,suffer,he,paid,full,price,salvat"
1698,Melbourne,"drool,i,love,homemad,guacamol,store,brought"
1699,Brisbane,"cns,escort,i,know,i,crass"
1700,Brisbane,"campbel,obfusc,next,level,it,pain,exhaust,talk,you,doubl,dow"
1701,Melbourne,"thank,bridg,grate,scientist,like,discov,new,way,improv,health"
1702,Brisbane,"i,cri,and,had,to,sit,down,you,guy"
1703,Perth,"oak,opi,ken,date,mask,sing,ha,gikuyu"
1704,Perth,"i,still,ig,easier,way,read"
1705,Sydney,"and,total,topic,key"
1706,Perth,"this,hurt,two,way"
1707,Sydney,"also,watch,4,corner,to,think,john,rosa,ipa,want,lip,privatis,abc,ca"
1708,Melbourne,"fucktard"
1709,Melbourne,"debbi,befor,i,answer,big,piec"
1710,Melbourne,"ell,une,norm,forc,pour,assum,au,grand,jour,et,pour,tre,sorti,de,cett,relat,si,vous,nave,pas,ecu"
1711,Brisbane,""
1712,Brisbane,"some,pic,fb,page,axel,demon,princ,bangkok,hitman,fight,gym"
1713,Melbourne,"k,while,money,tax,cut,discuss,1,thing,relev,issu,heard,peopl,mention"
1714,Perth,"he,idiot,yep,with,big,ear,lol,but,dickhead,vote"
1715,Perth,""
1716,Perth,"wu"
1717,Sydney,""
1718,Melbourne,"well,done,call,best,bet,5,happi,street,best,valu,10,lucabell"
1719,Brisbane,"ive,alway,want,hors,livingthedream"
1720,Melbourne,"killer,line,tonight,per,the,general,public,english,grace"
1721,Perth,"give,it,to,eee-ee"
1722,Melbourne,"aus,labor,think,rank,credit,rich,k"
1723,Sydney,"is,audibl,sis,i,use,credit,gave,x"
1724,Melbourne,"whi,i,still,read,oh"
1725,Sydney,"drink,royal,red"
1726,Melbourne,"congratul,simon,the,best,news"
1727,Brisbane,"toffe,gloss,hand,damn,subcultur,palett,i,cant"
1728,Perth,"pardon,pun,craig,ppl,tread,danger,ground"
1729,Perth,"1"
1730,Sydney,""
1731,Sydney,"rick,1"
1732,Brisbane,"prometido,para,la,prima,famili,photo,bella"
1733,Brisbane,"said,morrison,evil,evil,i,go,mention,word,i,think,i"
1734,Perth,"pleas,presid"
1735,Sydney,"gentl,pra,paula,e,depot,se,vcs,votr,pra,eu,continu,eu,continuo,se,lacinia,expert,q,denham,gestapo,kkk"
1736,Melbourne,"26,year,old,still,get,ask,id,casino"
1737,Brisbane,"allow,peopl,peopl,if,teacher,curriculum,you,adopt,real,time,that,exampl"
1738,Sydney,"moor,104,most,ladi,know,put,undi,dress,leav,lift"
1739,Melbourne,"fantast,kate,well,done"
1740,Sydney,"auspex,fakesurplus,budget"
1741,Sydney,"sunday,fuel,laundri,amp,homework"
1742,Sydney,"one,studi,found,gt,30,pt,admit,icu,sepsi,found,possibl,n"
1743,Melbourne,"i,havent,even,gotten,far,atheist,all,im,say,regard,an"
1744,Perth,"neck,sore,i,get,cream,chemist,ok,keep,time,ok,help"
1745,Brisbane,"teamdickhead"
1746,Brisbane,"i,dint,realiz,i,havent,rub,yet,done,subscrib,ive,seen,time,home,page"
1747,Sydney,""
1748,Melbourne,"with,dis,cut,rise,unemploy,benefit,budget,punch"
1749,Sydney,"how,dress,bag,team,contemporari,jewelleri,design,jane,jewelri,creat,versatil"
1750,Melbourne,"greenberg,you,mean,die,33,34"
1751,Melbourne,"37,millionair,get,zero,assess,tax,labor,solut,confisc,479,137,960,peopl"
1752,Melbourne,"if,win,fakesurplus,lie,matter,3,year,everybodi,forget,promis,peopl,still"
1753,Brisbane,"how,good"
1754,Melbourne,"also,deni,area,fedsquar,need,landscap,least,tie,better,river"
1755,Perth,"i,told,million,time,exagger,10006,ars"
1756,Sydney,""
1757,Brisbane,"smack"
1758,Melbourne,"ob,x"
1759,Brisbane,"scienc,denier"
1760,Perth,"unpopular,opinion,un,un,primo,e,includ,un,pap,peden,ser,una,persona,ms,de,la,coal,te,import,su,exist,en,lo,mas,memo"
1761,Perth,""
1762,Perth,"which,collis,obstruct"
1763,Perth,"where,put,luggag"
1764,Melbourne,"yum,vegemit"
1765,Brisbane,"winner,winner,chicken,dinner"
1766,Melbourne,"82,sub,mufc,15,adrian,tardi,13,ivan,magic,mufc,0,1,smc,ogmelbderbi,itsyourclub,mufc"
1767,Melbourne,"rashid"
1768,Brisbane,"this,keyboard"
1769,Brisbane,"a,dream,liter,dream"
1770,Brisbane,"parallel,cockroach,flew"
1771,Perth,"delud,green"
1772,Perth,"foster,will,fa,cup,final,shown,live,sbs,peopl,without,exclus,tv,right,event,bacup"
1773,Melbourne,"first,aid,role,play,it,pleasur,continu,month,pd,profession,develop,great,w"
1774,Brisbane,"labor,answer,everi,question,doe,know,lip,panda"
1775,Brisbane,"hogg,10,year,older"
1776,Sydney,"the,joy,hang,close,friend,solv,world,problem,pub,food,beyond,word,see,saturday"
1777,Brisbane,""
1778,Melbourne,"i,liter,think,whole,day,make,someth,trick,someon,i,cant,figur,anyth,im"
1779,Brisbane,"what,game,even,though,born,waikato,i,chief,support,i,blue,girl,maa,none,w"
1780,Brisbane,"y,si,decid,quedars,congo"
1781,Sydney,"is,necessari,watch,liar,press,everi,part,day,he,start,yell,finish"
1782,Brisbane,"freckl,appreci,week,jess,bass,69,a,thing,see,pictur,i"
1783,Perth,"i,love,good,expo,giveaway,pen,anyon,els,got,problem,appar,i,issu"
1784,Sydney,"go"
1785,Brisbane,"well,port,threw,everyth,us,quarter,some,wayward,kick,port,help,lion,steadi,late"
1786,Perth,"alway,liverpool,brother"
1787,Melbourne,"so,expens"
1788,Sydney,"up"
1789,Melbourne,"magsigbatyag,ali,sand,ag,tape,hay,usa,woman,damon"
1790,Perth,"overwatch,dub,incom,come,say,rowdi"
1791,Brisbane,"and,appar,got,merit,can,imagin,bad,rest,lib,women"
1792,Melbourne,"i,travel,syrian,border,earlier,year,in,articl"
1793,Brisbane,"good,point"
1794,Melbourne,"you,like,drink,wait,lucki,person,cocktail,bad,gif,fu"
1795,Sydney,"p,hall,how,did,you,know"
1796,Perth,"im,freak,clever"
1797,Brisbane,"as,sun,fall,behind,citi,brisban,queensland,australia"
1798,Sydney,"look,color,sky,chang,matter,minut,sunset,gradient,withgalaxi,filter,sunset"
1799,Brisbane,"my,way,tideway,duplic,farc,nepal,fedpol"
1800,Melbourne,"nice,work"
1801,Sydney,"i,dont,think,i,make,at,least,enjoy,ya"
1802,Brisbane,"you,scratch,ball,next"
1803,Perth,"behav,unhelp,thing,say,teach,give,frequent,feedback,dsfconf"
1804,Sydney,"congratul,fabul,career,alan,lot,travel,fun,long,lunch"
1805,Sydney,"kati,porter,legend"
1806,Melbourne,"sondheim,twitter,x,heidi,montag,twitter,the,ambiti,crossov,event,time"
1807,Brisbane,""
1808,Perth,"g00ldbvbe"
1809,Melbourne,"she,outstand,woman,thank,god,side,govt,i,would,terribl,concern,wasnt"
1810,Melbourne,""
1811,Perth,"sixti,tl,think,taylor,swift,gonna,steal,aveng,endgam,spotlight,hahahahahahahauayaa"
1812,Brisbane,""
1813,Sydney,"love,unapologet,realli,brought,new,respect,well,other,i,learn"
1814,Brisbane,"what,woman"
1815,Brisbane,"it,great,see,aussi,rip,take,home,big,one,grandest,stage"
1816,Melbourne,"sco,i,get,work,i,move"
1817,Perth,"gorgeous"
1818,Brisbane,"is,scare,collat,he,self,lead,milada,27,parti,he,talk,pero"
1819,Sydney,"had,great,night,meet,parent,moodi,student,i,love,abl,share,joy"
1820,Perth,""
1821,Brisbane,"the,last,3,year,perhap,lol"
1822,Sydney,"inde,i,mean,capitul,start"
1823,Melbourne,"aus,good,thing,im,pleasur"
1824,Sydney,""
1825,Perth,"blueberri"
1826,Melbourne,"the,stephen,k,amo,show,realli,realli,terribl,cram,pack,casual,homophobia,outright,sexism"
1827,Sydney,"b,let,put,good,use"
1828,Sydney,"yesterday,6,2,victori,mount,fruit,town,ranger,fc,sum,nplnsw,cmonolymp"
1829,Perth,"howev,today,super,brave,staff,member,nicol,contend,horror,show"
1830,Melbourne,""
1831,Melbourne,"mayb,but,gt,imagin,import,knowledg,for,knowledg,limit,whereasimaginationembrac"
1832,Perth,"ca"
1833,Perth,"butter,finger"
1834,Sydney,"ahhh,good,old,day,hors,carriag,rule,street,the,charm,bridl,beast,sound"
1835,Sydney,"set,readi,tonight,show,sydney,boyzoneoffici,thankyouandgoodnighttour,intern,con"
1836,Sydney,"i,thought,war,work,made,develop,thicker,skin"
1837,Sydney,"quick,reliabl,assign,help,wellington,univers,student,univers,wellington,famous,f"
1838,Melbourne,"apostl"
1839,Melbourne,"dream,ru"
1840,Brisbane,"im,tom,play,i,dint,expect,clear,win,great,result"
1841,Brisbane,"morrison,polici,run,shorten,polici,outright,steal"
1842,Perth,"use,twitter,beta,even,set,multipl"
1843,Melbourne,"yuppi,that,spirit"
1844,Melbourne,"555555"
1845,Sydney,"boy,a,must,pari"
1846,Melbourne,"such,effici,use,space,crazi,architectur"
1847,Brisbane,"this,everyday"
1848,Sydney,"he,haunt,eaten,public,sinc,engin"
1849,Melbourne,"now,let,keyboard,warrior,brownlow,medalist"
1850,Brisbane,"do,idiot,realli,expect,us,believ,photo,one,biggest,stage,elect,stunt"
1851,Sydney,"lodg,probabl,want,die,first,half,effort"
1852,Sydney,""
1853,Sydney,"miss,favourit,citi,favourit,peopl,sydney,australia"
1854,Sydney,"yep,absolut,agre,total,correct"
1855,Brisbane,"393,pearc,would,god,send,point"
1856,Brisbane,"donnerwett,statham"
1857,Brisbane,"the,radic,left,usa,seem,realli,want,revolut,insurrect,donald,trump,legal,pre"
1858,Melbourne,"thank,come,along"
1859,Brisbane,"aha,yeah,i,like,damn,im,funni"
1860,Melbourne,"sla,stock,holder,may,surpris,stat,norway,i,may,polaris,opinion"
1861,Sydney,"hello,love,twitter,friend,hope,well,take,care"
1862,Sydney,""
1863,Sydney,"she,clear,sauc,also,apolog"
1864,Melbourne,"let,know,want,origin,photo,happi,pass,poster"
1865,Perth,"ive,seen,shawshank,mani,time,enjoy,everi,time,havent,seen,star,born,havent,inspir,yet"
